timestamp,memoryUsedPct_max,memoryUsedPct_mean,memoryUsedPct_median,memoryUsedPct_min,usedOnHeapStorageMemoryPct_max,usedOnHeapStorageMemoryPct_mean,usedOnHeapStorageMemoryPct_median,usedOnHeapStorageMemoryPct_min,usedOffHeapStorageMemoryPct_max,usedOffHeapStorageMemoryPct_mean,usedOffHeapStorageMemoryPct_median,usedOffHeapStorageMemoryPct_min,totalOnHeapStorageMemory_max,totalOnHeapStorageMemory_mean,totalOnHeapStorageMemory_median,totalOnHeapStorageMemory_min,totalOffHeapStorageMemory_max,totalOffHeapStorageMemory_mean,totalOffHeapStorageMemory_median,totalOffHeapStorageMemory_min,ProcessTreePythonVMemory_max,ProcessTreePythonVMemory_mean,ProcessTreePythonVMemory_median,ProcessTreePythonVMemory_min,ProcessTreePythonRSSMemory_max,ProcessTreePythonRSSMemory_mean,ProcessTreePythonRSSMemory_median,ProcessTreePythonRSSMemory_min,JVMHeapMemory_max,JVMHeapMemory_mean,JVMHeapMemory_median,JVMHeapMemory_min,JVMOffHeapMemory_max,JVMOffHeapMemory_mean,JVMOffHeapMemory_median,JVMOffHeapMemory_min,OffHeapExecutionMemory_max,OffHeapExecutionMemory_mean,OffHeapExecutionMemory_median,OffHeapExecutionMemory_min,OnHeapExecutionMemory_max,OnHeapExecutionMemory_mean,OnHeapExecutionMemory_median,OnHeapExecutionMemory_min,numActive,memoryUsed_sum,maxMemory_sum,memoryUsed_sum_pct,memoryUsedPct_driver,local_memory_pct,process_memory_usage,user_memory_usage
2024-06-09 20:13:59.780498,0.45972491460852744,0.45972491460852744,0.45972491460852744,0.45972491460852744,0.45972491460852744,0.45972491460852744,0.45972491460852744,0.45972491460852744,,,,,384093388.0,384093388.0,384093388.0,384093388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335474656.0,335474656.0,335474656.0,335474656.0,159112336.0,159112336.0,159112336.0,159112336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1765773.0,384093388.0,0.45972491460852744,0.45972491460852744,85.5,98729984.0,7279968256.0
2024-06-09 20:14:08.070440,0.45718699015979936,0.45718699015979936,0.45718699015979936,0.45718699015979936,0.45718699015979936,0.45718699015979936,0.45718699015979936,0.45718699015979936,,,,,384093388.0,384093388.0,384093388.0,384093388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335474656.0,335474656.0,335474656.0,335474656.0,159112336.0,159112336.0,159112336.0,159112336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1756025.0,384093388.0,0.45718699015979936,0.45718699015979936,86.0,277577728.0,7028346880.0
2024-06-09 20:14:14.541892,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,,,,,384093388.0,384093388.0,384093388.0,384093388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335474656.0,335474656.0,335474656.0,335474656.0,172551544.0,172551544.0,172551544.0,172551544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1742789.0,384093388.0,0.45374095322880176,0.45374095322880176,86.1,157712384.0,7362781184.0
2024-06-09 20:14:20.837322,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,,,,,384093388.0,384093388.0,384093388.0,384093388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335474656.0,335474656.0,335474656.0,335474656.0,172859184.0,172859184.0,172859184.0,172859184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1742789.0,384093388.0,0.45374095322880176,0.45374095322880176,85.9,300990464.0,7339110400.0
2024-06-09 20:14:27.173902,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,,,,,384093388.0,384093388.0,384093388.0,384093388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335474656.0,335474656.0,335474656.0,335474656.0,172859184.0,172859184.0,172859184.0,172859184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1742789.0,384093388.0,0.45374095322880176,0.45374095322880176,85.4,185614336.0,7592730624.0
2024-06-09 20:14:33.564762,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,,,,,384093388.0,384093388.0,384093388.0,384093388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335474656.0,335474656.0,335474656.0,335474656.0,172889784.0,172889784.0,172889784.0,172889784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1742789.0,384093388.0,0.45374095322880176,0.45374095322880176,85.5,245858304.0,7787253760.0
2024-06-09 20:14:39.867406,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,,,,,384093388.0,384093388.0,384093388.0,384093388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335474656.0,335474656.0,335474656.0,335474656.0,173030952.0,173030952.0,173030952.0,173030952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1742789.0,384093388.0,0.45374095322880176,0.45374095322880176,85.2,198918144.0,7697072128.0
2024-06-09 20:14:46.302004,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,,,,,384093388.0,384093388.0,384093388.0,384093388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335474656.0,335474656.0,335474656.0,335474656.0,173030952.0,173030952.0,173030952.0,173030952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1742789.0,384093388.0,0.45374095322880176,0.45374095322880176,84.3,308789248.0,7946756096.0
2024-06-09 20:14:52.690381,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,,,,,384093388.0,384093388.0,384093388.0,384093388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335474656.0,335474656.0,335474656.0,335474656.0,176839488.0,176839488.0,176839488.0,176839488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1742789.0,384093388.0,0.45374095322880176,0.45374095322880176,84.2,259866624.0,7998865408.0
2024-06-09 20:14:59.001847,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,,,,,384093388.0,384093388.0,384093388.0,384093388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335474656.0,335474656.0,335474656.0,335474656.0,176839488.0,176839488.0,176839488.0,176839488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1742789.0,384093388.0,0.45374095322880176,0.45374095322880176,83.8,307658752.0,8013332480.0
2024-06-09 20:15:05.234733,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,,,,,384093388.0,384093388.0,384093388.0,384093388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335474656.0,335474656.0,335474656.0,335474656.0,176839488.0,176839488.0,176839488.0,176839488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1742789.0,384093388.0,0.45374095322880176,0.45374095322880176,83.7,315277312.0,8119226368.0
2024-06-09 20:15:11.516674,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,,,,,384093388.0,384093388.0,384093388.0,384093388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335474656.0,335474656.0,335474656.0,335474656.0,177073824.0,177073824.0,177073824.0,177073824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1742789.0,384093388.0,0.45374095322880176,0.45374095322880176,83.0,292601856.0,8370679808.0
2024-06-09 20:15:17.999483,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,,,,,384093388.0,384093388.0,384093388.0,384093388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335474656.0,335474656.0,335474656.0,335474656.0,177073824.0,177073824.0,177073824.0,177073824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1742789.0,384093388.0,0.45374095322880176,0.45374095322880176,82.7,326713344.0,8646828032.0
2024-06-09 20:15:24.231812,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,,,,,384093388.0,384093388.0,384093388.0,384093388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335474656.0,335474656.0,335474656.0,335474656.0,177392576.0,177392576.0,177392576.0,177392576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1742789.0,384093388.0,0.45374095322880176,0.45374095322880176,83.2,325943296.0,8509497344.0
2024-06-09 20:15:30.588327,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,,,,,384093388.0,384093388.0,384093388.0,384093388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335474656.0,335474656.0,335474656.0,335474656.0,177522200.0,177522200.0,177522200.0,177522200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1742789.0,384093388.0,0.45374095322880176,0.45374095322880176,85.0,207405056.0,7806816256.0
2024-06-09 20:15:37.020635,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,,,,,384093388.0,384093388.0,384093388.0,384093388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335474656.0,335474656.0,335474656.0,335474656.0,177522200.0,177522200.0,177522200.0,177522200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1742789.0,384093388.0,0.45374095322880176,0.45374095322880176,85.1,328876032.0,7917400064.0
2024-06-09 20:15:43.482795,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,,,,,384093388.0,384093388.0,384093388.0,384093388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335474656.0,335474656.0,335474656.0,335474656.0,178192888.0,178192888.0,178192888.0,178192888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1742789.0,384093388.0,0.45374095322880176,0.45374095322880176,85.6,277938176.0,7504539648.0
2024-06-09 20:15:49.833862,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,,,,,384093388.0,384093388.0,384093388.0,384093388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335474656.0,335474656.0,335474656.0,335474656.0,178241664.0,178241664.0,178241664.0,178241664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1742789.0,384093388.0,0.45374095322880176,0.45374095322880176,85.3,332201984.0,7639179264.0
2024-06-09 20:15:56.156540,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,,,,,384093388.0,384093388.0,384093388.0,384093388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335474656.0,335474656.0,335474656.0,335474656.0,178241664.0,178241664.0,178241664.0,178241664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1742789.0,384093388.0,0.45374095322880176,0.45374095322880176,85.0,334249984.0,7756656640.0
2024-06-09 20:16:02.507750,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,,,,,384093388.0,384093388.0,384093388.0,384093388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335474656.0,335474656.0,335474656.0,335474656.0,178291304.0,178291304.0,178291304.0,178291304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1742789.0,384093388.0,0.45374095322880176,0.45374095322880176,84.6,333545472.0,7993999360.0
2024-06-09 20:16:08.942082,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,,,,,384093388.0,384093388.0,384093388.0,384093388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335474656.0,335474656.0,335474656.0,335474656.0,178291304.0,178291304.0,178291304.0,178291304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1742789.0,384093388.0,0.45374095322880176,0.45374095322880176,85.3,227426304.0,7875956736.0
2024-06-09 20:16:15.488039,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,,,,,384093388.0,384093388.0,384093388.0,384093388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335474656.0,335474656.0,335474656.0,335474656.0,178291304.0,178291304.0,178291304.0,178291304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1742789.0,384093388.0,0.45374095322880176,0.45374095322880176,84.8,276496384.0,7913832448.0
2024-06-09 20:16:21.970169,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,,,,,384093388.0,384093388.0,384093388.0,384093388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335474656.0,335474656.0,335474656.0,335474656.0,178311040.0,178311040.0,178311040.0,178311040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1742789.0,384093388.0,0.45374095322880176,0.45374095322880176,85.6,303792128.0,7473205248.0
2024-06-09 20:16:28.352783,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,,,,,384093388.0,384093388.0,384093388.0,384093388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335474656.0,335474656.0,335474656.0,335474656.0,178342552.0,178342552.0,178342552.0,178342552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1742789.0,384093388.0,0.45374095322880176,0.45374095322880176,85.5,313622528.0,7627784192.0
2024-06-09 20:16:34.737587,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,,,,,384093388.0,384093388.0,384093388.0,384093388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335474656.0,335474656.0,335474656.0,335474656.0,178342552.0,178342552.0,178342552.0,178342552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1742789.0,384093388.0,0.45374095322880176,0.45374095322880176,85.9,225280000.0,7555551232.0
2024-06-09 20:16:41.071096,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,,,,,384093388.0,384093388.0,384093388.0,384093388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335474656.0,335474656.0,335474656.0,335474656.0,178543368.0,178543368.0,178543368.0,178543368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1742789.0,384093388.0,0.45374095322880176,0.45374095322880176,86.0,314081280.0,7681085440.0
2024-06-09 20:16:47.795837,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,,,,,384093388.0,384093388.0,384093388.0,384093388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335474656.0,335474656.0,335474656.0,335474656.0,178543368.0,178543368.0,178543368.0,178543368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1742789.0,384093388.0,0.45374095322880176,0.45374095322880176,86.0,352976896.0,7588921344.0
2024-06-09 20:16:54.097863,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,,,,,384093388.0,384093388.0,384093388.0,384093388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335474656.0,335474656.0,335474656.0,335474656.0,178746800.0,178746800.0,178746800.0,178746800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1742789.0,384093388.0,0.45374095322880176,0.45374095322880176,85.6,387366912.0,7694458880.0
2024-06-09 20:17:00.309003,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,,,,,384093388.0,384093388.0,384093388.0,384093388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335474656.0,335474656.0,335474656.0,335474656.0,178925576.0,178925576.0,178925576.0,178925576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1742789.0,384093388.0,0.45374095322880176,0.45374095322880176,86.0,400326656.0,7549116416.0
2024-06-09 20:17:06.619038,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,,,,,384093388.0,384093388.0,384093388.0,384093388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335474656.0,335474656.0,335474656.0,335474656.0,178925576.0,178925576.0,178925576.0,178925576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1742789.0,384093388.0,0.45374095322880176,0.45374095322880176,85.7,404783104.0,7418527744.0
2024-06-09 20:17:13.087608,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,,,,,384093388.0,384093388.0,384093388.0,384093388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335474656.0,335474656.0,335474656.0,335474656.0,179018512.0,179018512.0,179018512.0,179018512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1742789.0,384093388.0,0.45374095322880176,0.45374095322880176,84.5,301465600.0,8091054080.0
2024-06-09 20:17:19.384167,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,0.45374095322880176,,,,,384093388.0,384093388.0,384093388.0,384093388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335474656.0,335474656.0,335474656.0,335474656.0,179018512.0,179018512.0,179018512.0,179018512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1742789.0,384093388.0,0.45374095322880176,0.45374095322880176,85.4,519864320.0,7382048768.0
2024-06-09 20:17:29.543617,3.0838086179187236,3.0838086179187236,3.0838086179187236,3.0838086179187236,3.0838086179187236,3.0838086179187236,3.0838086179187236,3.0838086179187236,,,,,384093388.0,384093388.0,384093388.0,384093388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,613823360.0,613823360.0,613823360.0,613823360.0,179018512.0,179018512.0,179018512.0,179018512.0,0.0,0.0,0.0,0.0,360748192.0,360748192.0,360748192.0,360748192.0,1.0,11844705.0,384093388.0,3.0838086179187236,3.0838086179187236,85.9,100352000.0,7741833216.0
2024-06-09 20:17:39.656638,3.081325367673343,3.081325367673343,3.081325367673343,3.081325367673343,3.081325367673343,3.081325367673343,3.081325367673343,3.081325367673343,,,,,384093388.0,384093388.0,384093388.0,384093388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674108504.0,674108504.0,674108504.0,674108504.0,179018512.0,179018512.0,179018512.0,179018512.0,0.0,0.0,0.0,0.0,372238940.0,372238940.0,372238940.0,372238940.0,1.0,11835167.0,384093388.0,3.081325367673343,3.081325367673343,85.7,92749824.0,7837573120.0
2024-06-09 20:17:46.987242,24.079803737730575,24.079803737730575,24.079803737730575,24.079803737730575,24.079803737730575,24.079803737730575,24.079803737730575,24.079803737730575,,,,,384093388.0,384093388.0,384093388.0,384093388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674108504.0,674108504.0,674108504.0,674108504.0,179018512.0,179018512.0,179018512.0,179018512.0,0.0,0.0,0.0,0.0,372238940.0,372238940.0,372238940.0,372238940.0,1.0,92488934.0,384093388.0,24.079803737730575,24.079803737730575,86.1,136773632.0,7638831104.0
2024-06-09 20:17:54.414570,24.079803737730575,24.079803737730575,24.079803737730575,24.079803737730575,24.079803737730575,24.079803737730575,24.079803737730575,24.079803737730575,,,,,384093388.0,384093388.0,384093388.0,384093388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,827050624.0,827050624.0,827050624.0,827050624.0,183682760.0,183682760.0,183682760.0,183682760.0,0.0,0.0,0.0,0.0,372238940.0,372238940.0,372238940.0,372238940.0,1.0,92488934.0,384093388.0,24.079803737730575,24.079803737730575,85.4,258834432.0,8039096320.0
2024-06-09 20:18:01.132956,24.079803737730575,24.079803737730575,24.079803737730575,24.079803737730575,24.079803737730575,24.079803737730575,24.079803737730575,24.079803737730575,,,,,384093388.0,384093388.0,384093388.0,384093388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,827050624.0,827050624.0,827050624.0,827050624.0,183682760.0,183682760.0,183682760.0,183682760.0,0.0,0.0,0.0,0.0,372238940.0,372238940.0,372238940.0,372238940.0,1.0,92488934.0,384093388.0,24.079803737730575,24.079803737730575,86.5,310853632.0,8033206272.0
2024-06-09 20:18:07.766579,24.079803737730575,24.079803737730575,24.079803737730575,24.079803737730575,24.079803737730575,24.079803737730575,24.079803737730575,24.079803737730575,,,,,384093388.0,384093388.0,384093388.0,384093388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,827050624.0,827050624.0,827050624.0,827050624.0,183682760.0,183682760.0,183682760.0,183682760.0,0.0,0.0,0.0,0.0,372238940.0,372238940.0,372238940.0,372238940.0,1.0,92488934.0,384093388.0,24.079803737730575,24.079803737730575,84.7,357842944.0,8373805056.0
2024-06-09 20:18:14.093182,24.079803737730575,24.079803737730575,24.079803737730575,24.079803737730575,24.079803737730575,24.079803737730575,24.079803737730575,24.079803737730575,,,,,384093388.0,384093388.0,384093388.0,384093388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,827050624.0,827050624.0,827050624.0,827050624.0,183682760.0,183682760.0,183682760.0,183682760.0,0.0,0.0,0.0,0.0,372238940.0,372238940.0,372238940.0,372238940.0,1.0,92488934.0,384093388.0,24.079803737730575,24.079803737730575,84.3,246824960.0,8677519360.0
2024-06-09 20:18:20.577215,24.079803737730575,24.079803737730575,24.079803737730575,24.079803737730575,24.079803737730575,24.079803737730575,24.079803737730575,24.079803737730575,,,,,384093388.0,384093388.0,384093388.0,384093388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,827050624.0,827050624.0,827050624.0,827050624.0,183682760.0,183682760.0,183682760.0,183682760.0,0.0,0.0,0.0,0.0,372238940.0,372238940.0,372238940.0,372238940.0,1.0,92488934.0,384093388.0,24.079803737730575,24.079803737730575,84.6,421494784.0,8665374720.0
2024-06-09 20:18:26.846521,24.079803737730575,24.079803737730575,24.079803737730575,24.079803737730575,24.079803737730575,24.079803737730575,24.079803737730575,24.079803737730575,,,,,384093388.0,384093388.0,384093388.0,384093388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,827050624.0,827050624.0,827050624.0,827050624.0,183682760.0,183682760.0,183682760.0,183682760.0,0.0,0.0,0.0,0.0,372238940.0,372238940.0,372238940.0,372238940.0,1.0,92488934.0,384093388.0,24.079803737730575,24.079803737730575,84.1,431489024.0,8752971776.0
2024-06-09 20:18:33.363398,24.079803737730575,24.079803737730575,24.079803737730575,24.079803737730575,24.079803737730575,24.079803737730575,24.079803737730575,24.079803737730575,,,,,384093388.0,384093388.0,384093388.0,384093388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,827050624.0,827050624.0,827050624.0,827050624.0,183682760.0,183682760.0,183682760.0,183682760.0,0.0,0.0,0.0,0.0,372238940.0,372238940.0,372238940.0,372238940.0,1.0,92488934.0,384093388.0,24.079803737730575,24.079803737730575,83.6,436994048.0,8790106112.0
